Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
lather-mens-shoe-bra-1,Lather Men's Shoe Bra,"<p>[short_description]</p>
<p> </p>
<p><span>All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. </span></p>
<p>[/short_description]</p>
<p>[product_description]</p>
<p> </p>
<p><span>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</span></p>
<p> </p>
<p><span>All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable.</span></p>
<p> </p>
<p><span>The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</span></p>
<p>[/product_description]</p>
<p>[unique_description_1]</p>
<p> </p>
<h6>The standard Lorem Ipsum passage, used since the 1500s</h6>
<p>""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.""</p>
<h6>Section 1.10.32 of ""de Finibus Bonorum et Malorum"", written by Cicero in 45 BC</h6>
<p>""Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?""</p>
<p>[/unique_description_1]</p>",Vendor 12,Uncategorized,Type 12,"blue, green, red",true,Color,red,,,,,,,,'111,0.0,shopify,11,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot10.jpg?v=1725791367,1,"",false,,"All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. There are many variations of passages of Lorem Ipsum available.",,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
lather-mens-shoe-bra-1,,,,,,,,,green,,,,,,,,'112,0.0,shopify,9,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot5.jpg?v=1725791366,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-shoe-bra-1,,,,,,,,,blue,,,,,,,,'113,0.0,shopify,5,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot1.jpg?v=1725791366,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-shoe-bra-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot2.jpg?v=1725791366,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
lather-mens-shoe-bra-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot3.jpg?v=1725791366,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
womens-canvas,Women's Canvas,"<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat. At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio.</p>
<p>consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
[short_description]
<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[/short_description] [product_description]
<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat. At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio.</p>
<p>consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
[/product_description] [countdown]2020/05/24[/countdown]",Vendor 8,Uncategorized,Type 8,"blue, gold, gray, green, red, white, yellow",true,Color,red,,,,,,,,'3010,0.0,shopify,15,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot5.jpg?v=1725791366,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
womens-canvas,,,,,,,,,green,,,,,,,,'3011,0.0,shopify,0,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot1.jpg?v=1725791366,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
womens-canvas,,,,,,,,,blue,,,,,,,,'3012,0.0,shopify,5,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot2.jpg?v=1725791366,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
womens-canvas,,,,,,,,,yellow,,,,,,,,'3013,0.0,shopify,10,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot3.jpg?v=1725791366,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
womens-canvas,,,,,,,,,white,,,,,,,,'3014,0.0,shopify,9,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot7.jpg?v=1725791367,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
womens-canvas,,,,,,,,,gold,,,,,,,,'3015,0.0,shopify,0,deny,manual,39.00,60.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
womens-canvas,,,,,,,,,gray,,,,,,,,'3016,0.0,shopify,0,deny,manual,39.00,60.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-shoe-bra,Lather Men's Shoe Bra,"<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat. At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio.</p>
<p>consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
[short_description]
<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[/short_description] [product_description]
<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat. At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio.</p>
<p>consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
[/product_description] [countdown]2020/05/24[/countdown]",Vendor 8,Uncategorized,Type 8,"blue, gold, gray, green, red, white, yellow",true,Color,red,,,,,,,,'3010,0.0,shopify,15,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/8_1_f4dcb797-157c-4ddb-92d9-ad841c953c14.jpg?v=1725792944,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
lather-mens-shoe-bra,,,,,,,,,green,,,,,,,,'3011,0.0,shopify,0,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/5_1_220d3bb9-2713-4c9c-bb85-6aec8e119191.jpg?v=1725792944,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-shoe-bra,,,,,,,,,blue,,,,,,,,'3012,0.0,shopify,5,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/6_f4d051ef-87ff-49f6-b33d-ada43d8e3e99.jpg?v=1725792944,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-shoe-bra,,,,,,,,,yellow,,,,,,,,'3013,0.0,shopify,10,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/5_159f51c0-f995-4dc5-ba2a-172e4d2c36e2.jpg?v=1725792944,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-shoe-bra,,,,,,,,,white,,,,,,,,'3014,0.0,shopify,9,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/4_0018dec2-0ecd-433e-ae5d-36824f19af96.jpg?v=1725792944,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-shoe-bra,,,,,,,,,gold,,,,,,,,'3015,0.0,shopify,0,deny,manual,39.00,60.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-shoe-bra,,,,,,,,,gray,,,,,,,,'3016,0.0,shopify,0,deny,manual,39.00,60.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas-1,Lather Men's Canvas,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Vendor 6,Uncategorized,Type 6,"blue, green, l, m, red, s",true,Size,s,,Color,red,,,,,'201,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot10.jpg?v=1725791367,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
lather-mens-canvas-1,,,,,,,,,s,,,green,,,,,'202,0.0,shopify,5,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot5.jpg?v=1725791366,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas-1,,,,,,,,,s,,,blue,,,,,'203,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot1.jpg?v=1725791366,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas-1,,,,,,,,,m,,,red,,,,,'204,0.0,shopify,6,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot2.jpg?v=1725791366,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas-1,,,,,,,,,m,,,green,,,,,'205,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot3.jpg?v=1725791366,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas-1,,,,,,,,,m,,,blue,,,,,'206,0.0,shopify,10,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas-1,,,,,,,,,l,,,red,,,,,'207,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas-1,,,,,,,,,l,,,green,,,,,'208,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas-1,,,,,,,,,l,,,blue,,,,,'209,0.0,shopify,1,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas,Lather Men's Canvas,"<p>As opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like. It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters</p>
<p>If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc</p>
[product_video]2df62ekI9UY[/product_video]",Vendor 11,Uncategorized,Type 11,"black, navy, pink, purple, violet",true,Color,navy,,,,,,,,'9911,0.0,shopify,1,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot7.jpg?v=1725791367,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
lather-mens-canvas,,,,,,,,,purple,,,,,,,,'9912,0.0,shopify,2,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot9.jpg?v=1725791367,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas,,,,,,,,,violet,,,,,,,,'9913,0.0,shopify,3,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot4.jpg?v=1725791367,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas,,,,,,,,,black,,,,,,,,'9914,0.0,shopify,4,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot6.jpg?v=1725791367,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lather-mens-canvas,,,,,,,,,pink,,,,,,,,'9915,0.0,shopify,5,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/foot8.jpg?v=1725791367,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
chocolate-chips-2,Chocolate Chips,"<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat. At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio.</p>
<p>consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
[short_description]
<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[/short_description] [product_description]
<p>Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat. At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio.</p>
<p>consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</p>
[/product_description] [countdown]2020/05/24[/countdown]",Vendor 8,Uncategorized,Type 8,"blue, gold, gray, green, red, white, yellow",true,Color,red,,,,,,,,'3010,0.0,shopify,15,deny,manual,39.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/gro7.jpg?v=1725791875,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
